,NP_Synthesis,shape,method,Bacteria,Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C "
1879,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1880,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1881,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1882,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.9948912838000676,-1.107771653056529,0.3012026434589428
1883,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.9166239253285207,-1.0138632494430027,0.3012026434589428
1884,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1885,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1886,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1887,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
1888,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1889,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1890,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1891,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9995096274602289,-0.7600892083854267,-0.26259602053479375,0.3012026434589428
1892,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1893,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-1.0138632494430027,0.3012026434589428
1894,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1895,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1896,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1897,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1898,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9995096274602289,-0.9948912838000676,-0.26259602053479375,0.3012026434589428
1899,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9995096274602289,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1900,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-1.064310008369262,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1901,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1902,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1903,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1904,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1905,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1906,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.9948912838000676,-1.107771653056529,0.3012026434589428
1907,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.9166239253285207,-1.0138632494430027,0.3012026434589428
1908,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1909,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1910,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1911,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
1912,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1913,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1914,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1915,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9995096274602289,-0.7600892083854267,-0.26259602053479375,0.3012026434589428
1916,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1917,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-1.0138632494430027,0.3012026434589428
1918,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1919,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1920,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1921,64.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.34547935871519414,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1922,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9995096274602289,-0.9948912838000676,-0.26259602053479375,0.3012026434589428
1923,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9995096274602289,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1924,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-1.064310008369262,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1925,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1926,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1927,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1928,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1929,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1930,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9347092465511955,-0.9948912838000676,-1.107771653056529,0.3012026434589428
1931,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9347092465511955,-0.9166239253285207,-1.0138632494430027,0.3012026434589428
1932,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1933,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1934,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1935,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
1936,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1937,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1938,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1939,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9995096274602289,-0.7600892083854267,-0.26259602053479375,0.3012026434589428
1940,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1941,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-1.0138632494430027,0.3012026434589428
1942,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1943,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1944,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1945,32.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.4024516207433273,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1946,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9995096274602289,-0.9948912838000676,-0.26259602053479375,0.3012026434589428
1947,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9995096274602289,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1948,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-1.064310008369262,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1949,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1950,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1951,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1952,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1953,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1954,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9347092465511955,-0.9948912838000676,-1.107771653056529,0.3012026434589428
1955,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9347092465511955,-0.9166239253285207,-1.0138632494430027,0.3012026434589428
1956,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1957,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1958,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1959,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
1960,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.26259602053479375,0.3012026434589428
1961,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1962,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
1963,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9995096274602289,-0.7600892083854267,-0.26259602053479375,0.3012026434589428
1964,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1965,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-1.0138632494430027,0.3012026434589428
1966,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.9347092465511955,-0.8383565668569737,-0.8260464422159505,0.3012026434589428
1967,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1968,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1969,32.0,8.0,0.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.0497991342531441,-0.19710539256046733,-0.47072068836272934,-0.374695903345006,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1970,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,2.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-0.9995096274602289,-0.9948912838000676,-0.26259602053479375,0.3012026434589428
1971,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,1.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-0.9995096274602289,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1972,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-1.064310008369262,-1.1514260007431616,-1.201680056670055,0.3012026434589428
1973,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1974,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
1975,43.0,8.0,3.0,34.0,2.0,9.0,8.0,6.0,10.0,18.0,32.0,3.0,1.0,-0.17323661051351327,-0.5386572911343112,-0.47072068836272934,-0.35979546558380193,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
